Device ID,
Remarks,_A5_234
Time,MeasResult1_value,MeasResult2_value,MeasResult1_time,MeasResult2_time
5.90585,2.6035962946E-05,-0.000570272735786,5.90585,5.90585
5.90595,2.6021114536E-05,-0.000230397214182,5.90595,5.90595
5.90605,2.604238216E-05,-0.000438826071331,5.90605,5.90605
5.90615,2.6058996809E-05,-0.000405331084039,5.90615,5.90615
5.90625,2.6056542993E-05,-0.000432352244388,5.90625,5.90625
5.90635,2.6051804525E-05,-0.00056921725627,5.90635,5.90635
5.90645,2.6031189918E-05,-0.000343900173903,5.90645,5.90645
5.90655,2.6046636776E-05,-0.000336652301485,5.90655,5.90655
5.90665,2.6064390113E-05,-3.3016083762E-05,5.90665,5.90665
5.90675,2.6059264201E-05,-0.000165588659002,5.90675,5.90675
5.90685,2.6062842153E-05,-0.000365010462701,5.90685,5.90685
5.90695,2.6076953873E-05,-0.000526222633198,5.90695,5.90695
5.90705,2.6047022402E-05,-0.000347348192008,5.90705,5.90705
5.90715,2.6063546102E-05,-0.000300694460748,5.90715,5.90715
5.90725,2.6062321922E-05,-0.000126675367937,5.90725,5.90725
5.90735,2.6062687539E-05,-0.000251226039836,5.90735,5.90735
5.90745,2.6065035854E-05,-0.000171288425918,5.90745,5.90745
5.90755,2.6070745662E-05,-0.000259247928625,5.90755,5.90755
5.90765,2.6038895157E-05,-0.000148418956087,5.90765,5.90765
5.90775,2.6048057407E-05,1.675147246E-06,5.90775,5.90775
5.90785,2.6015497497E-05,-7.1859001764E-05,5.90785,5.90785
5.90795,2.602512177E-05,1.3708007828E-05,5.90795,5.90795
5.90805,2.6035084375E-05,-0.000338763347827,5.90805,5.90805
5.90815,2.6045883715E-05,-0.000392946385546,5.90815,5.90815
5.90825,2.6058532967E-05,-7.7699514804E-05,5.90825,5.90825
5.90835,2.6060233722E-05,-0.000265581009444,5.90835,5.90835
5.90845,2.6043429898E-05,-0.000373173097614,5.90845,5.90845
5.90855,2.6050243832E-05,-4.939407518E-06,5.90855,5.90855
5.90865,2.6051769964E-05,-0.000198661422473,5.90865,5.90865
5.90875,2.6047227948E-05,4.6499313612E-05,5.90875,5.90875
5.90885,2.6016263291E-05,-0.000181280629477,5.90885,5.90885
5.90895,2.6022238671E-05,-0.000470702594612,5.90895,5.90895
5.90905,2.6012685339E-05,-0.000265581009444,5.90905,5.90905
5.90915,2.6016361517E-05,-0.000215338557609,5.90915,5.90915
5.90925,2.6026022169E-05,-0.000166362704476,5.90925,5.90925
5.90935,2.6048752261E-05,-0.000221460533794,5.90935,5.90935
5.90945,2.6001189326E-05,-0.000221671638428,5.90945,5.90945
5.90955,2.601529377E-05,2.3489104933E-05,5.90955,5.90955
5.90965,2.602020686E-05,-0.000206472235732,5.90965,5.90965
5.90975,2.6041025194E-05,-0.000380069104722,5.90975,5.90975
5.90985,2.6034114853E-05,-0.000410890119383,5.90985,5.90985
5.90995,2.6019983125E-05,-0.000267692055786,5.90995,5.90995
5.91005,2.6017500204E-05,-0.000647114182357,5.91005,5.91005
5.91015,2.6047438951E-05,-0.000684690487105,5.91015,5.91015
5.91025,2.6039218938E-05,-0.000402375648264,5.91025,5.91025
5.91035,2.6032384994E-05,-0.000575620681047,5.91035,5.91035
5.91045,2.6045461709E-05,-0.000211327598663,5.91045,5.91045
5.91055,2.6030429581E-05,-0.00053037435282,5.91055,5.91055
5.91065,2.6049841836E-05,-0.000545644084923,5.91065,5.91065
5.91075,2.6028137654E-05,-0.000462891795905,5.91075,5.91075
5.91085,2.6023595638E-05,-0.000539170287084,5.91085,5.91085
5.91095,2.6003326639E-05,-0.000269591982942,5.91095,5.91095
5.91105,2.6012121452E-05,-0.000342492829077,5.91105,5.91105
5.91115,2.6029192668E-05,-2.8864393244E-05,5.91115,5.91115
5.91125,2.6027062631E-05,-8.4454804892E-05,5.91125,5.91125
5.91135,2.6059587981E-05,-0.00018254724273,5.91135,5.91135
5.91145,2.6036350391E-05,-0.000577802071348,5.91145,5.91145
5.91155,2.6055438866E-05,-0.00047267289483,5.91155,5.91155
5.91165,2.6073255867E-05,-0.000129630803713,5.91165,5.91165
5.91175,2.6056775823E-05,-0.000230115751037,5.91175,5.91175
5.91185,2.6076912036E-05,-0.000401249766583,5.91185,5.91185
5.91195,2.606954331E-05,-0.000201335395104,5.91195,5.91195
5.91205,2.6038431315E-05,2.7992631658E-05,5.91205,5.91205
5.91215,2.6044941478E-05,2.3981678169E-05,5.91215,5.91215
5.91225,2.6066527425E-05,-9.1280460765E-05,5.91225,5.91225
5.91235,2.6042016543E-05,0.000251409772318,5.91235,5.91235
5.91245,2.6045736377E-05,0.000202433933737,5.91245,5.91245
5.91255,2.6034100301E-05,8.8227301603E-05,5.91255,5.91255
5.91265,2.6011792215E-05,0.00015008043556,5.91265,5.91265
5.91275,2.6042791433E-05,0.000314951728797,5.91275,5.91275
5.91285,2.6016354241E-05,5.1636146964E-05,5.91285,5.91285
5.91295,2.6018049539E-05,1.3919110643E-05,5.91295,5.91295
5.91305,2.6031246307E-05,2.9751821785E-05,5.91305,5.91305
5.91315,2.6027921194E-05,-4.1812032578E-05,5.91315,5.91315
5.91325,2.6038136639E-05,0.000237969565205,5.91325,5.91325
5.91335,2.6036117561E-05,-0.000101554134744,5.91335,5.91335
5.91345,2.6042065656E-05,7.3731578595E-05,5.91345,5.91345
5.91355,2.6024172257E-05,-4.5400782255E-05,5.91355,5.91355
5.91365,2.6038615033E-05,-0.000239967208472,5.91365,5.91365
5.91375,2.6020466976E-05,-0.000259107211605,5.91375,5.91375
5.91385,2.6018751669E-05,-0.000312516203849,5.91385,5.91385
5.91395,2.6032455935E-05,0.000158946742886,5.91395,5.91395
5.91405,2.6041974706E-05,1.2722861356E-05,5.91405,5.91405
5.91415,2.6053456168E-05,3.1722116546E-05,5.91415,5.91415
5.91425,2.6057772629E-05,-3.5408582335E-05,5.91425,5.91425
5.91435,2.6065345082E-05,0.000119822361739,5.91435,5.91435
5.91445,2.6053701731E-05,2.7359323212E-05,5.91445,5.91445
5.91455,2.6048634027E-05,-2.3938660888E-05,5.91455,5.91455
5.91465,2.6064873964E-05,-1.9857339794E-05,5.91465,5.91465
5.91475,2.6051664463E-05,0.000105959938082,5.91475,5.91475
5.91485,2.6073474146E-05,-1.5001975044E-05,5.91485,5.91485
5.91495,2.6029312721E-05,-8.3891864051E-05,5.91495,5.91495
5.91505,2.6070014428E-05,-0.000327011948684,5.91505,5.91505
5.91515,2.6053561669E-05,-0.000272617791779,5.91515,5.91515
5.91525,2.6021612939E-05,-0.000290350406431,5.91525,5.91525
5.91535,2.6043247999E-05,-0.000512149126735,5.91535,5.91535
5.91545,2.6044745027E-05,-0.000626215012744,5.91545,5.91545
5.91555,2.604123074E-05,-0.000245666975388,5.91555,5.91555
5.91565,2.6025045372E-05,-0.000514682324138,5.91565,5.91565
5.91575,2.6014744435E-05,-0.000455855042674,5.91575,5.91575
5.91585,2.6019082725E-05,-0.000301679596305,5.91585,5.91585
5.91595,2.6037412681E-05,-0.000382743077353,5.91595,5.91595
5.91605,2.6025838451E-05,-0.000241304194788,5.91605,5.91605
5.91615,2.6033587346E-05,-0.000319271493936,5.91615,5.91615
5.91625,2.6027541026E-05,-0.000179451075383,5.91625,5.91625
5.91635,2.6062160032E-05,-0.000301890715491,5.91635,5.91635
5.91645,2.604855581E-05,-0.000281695218291,5.91645,5.91645
5.91655,2.6047831852E-05,-0.000257277657511,5.91655,5.91655
5.91665,2.6063195037E-05,-2.8371820008E-05,5.91665,5.91665
5.91675,2.6018822609E-05,-0.00013054558076,5.91675,5.91675
5.91685,2.6021141821E-05,-0.000440163043095,5.91685,5.91685
5.91695,2.6049512599E-05,-0.000565347028896,5.91695,5.91695
5.91705,2.6028623324E-05,-0.000484705757117,5.91705,5.91705
5.91715,2.6040203011E-05,-0.000545995950233,5.91715,5.91715
5.91725,2.605784357E-05,-0.00032468981226,5.91725,5.91725
5.91735,2.6037952921E-05,-0.000412367837271,5.91735,5.91735
5.91745,2.6053934562E-05,-0.000554791884497,5.91745,5.91745
5.91755,2.6066441933E-05,-0.000340381782735,5.91755,5.91755
5.91765,2.6078472729E-05,-0.000281202635961,5.91765,5.91765
5.91775,2.6051846362E-05,-0.000228075092309,5.91775,5.91775
5.91785,2.6055158742E-05,-0.000365643762052,5.91785,5.91785
5.91795,2.6055136914E-05,-0.000561969354749,5.91795,5.91795
5.91805,2.6060177333E-05,-0.000450014515081,5.91805,5.91805
5.91815,2.6051966415E-05,-0.000504127237946,5.91815,5.91815
5.91825,2.604495603E-05,-0.000550780910999,5.91825,5.91825
5.91835,2.6036519557E-05,-0.000532063131686,5.91835,5.91835
5.91845,2.6024827093E-05,-0.000424682191806,5.91845,5.91845
5.91855,2.5999896025E-05,-0.000241515299422,5.91855,5.91855
5.91865,2.6038671422E-05,-0.000781938491855,5.91865,5.91865
5.91875,2.6038804208E-05,-0.000738521688618,5.91875,5.91875
5.91885,2.6012994567E-05,-0.000364869716577,5.91885,5.91885
5.91895,2.6042023819E-05,-7.6081058069E-05,5.91895,5.91895
5.91905,2.6029867513E-05,-0.000335174583597,5.91905,5.91905
5.91915,2.6050433007E-05,-0.000578294682782,5.91915,5.91915
5.91925,2.604393012E-05,-0.000583079643548,5.91925,5.91925
5.91935,2.6067018553E-05,-0.000429678271757,5.91935,5.91935
5.91945,2.6069226806E-05,-0.000479005975649,5.91945,5.91945
5.91955,2.605240843E-05,-0.000255448074313,5.91955,5.91955
5.91965,2.6021543817E-05,-0.000130756685394,5.91965,5.91965
5.91975,2.6054209229E-05,7.60368437E-07,5.91975,5.91975
5.91985,2.6056712159E-05,-0.000148981896928,5.91985,5.91985
5.91995,2.603701796E-05,-0.00014222660684,5.91995,5.91995
5.92005,2.6053387046E-05,-5.4970776546E-05,5.92005,5.92005
5.92015,2.6084378987E-05,8.4920022346E-05,5.92015,5.92015
5.92025,2.6060972232E-05,0.00031769607449,5.92025,5.92025
5.92035,2.6031801099E-05,0.000200463633519,5.92035,5.92035
5.92045,2.6026169508E-05,4.5725268137E-05,5.92045,5.92045
5.92055,2.6021642043E-05,9.3434508017E-05,5.92055,5.92055
5.92065,2.6032517781E-05,6.4865256718E-05,5.92065,5.92065
5.92075,2.6039373552E-05,-0.000133852867293,5.92075,5.92075
5.92085,2.6046229323E-05,-7.2562674177E-05,5.92085,5.92085
5.92095,2.6040877856E-05,-8.248451195E-05,5.92095,5.92095
5.92105,2.6079842428E-05,-0.000250944547588,5.92105,5.92105
5.92115,2.6071293178E-05,-0.000325463857735,5.92115,5.92115
5.92125,2.6084075216E-05,-0.000344744592439,5.92125,5.92125
5.92135,2.6071356842E-05,-0.000531289086211,5.92135,5.92135
5.92145,2.6063651603E-05,-0.000611860014033,5.92145,5.92145
5.92155,2.6089812309E-05,-0.000213157152757,5.92155,5.92155
5.92165,2.6069143132E-05,-0.000168051526998,5.92165,5.92165
5.92175,2.6076286304E-05,-0.000186417470104,5.92175,5.92175
5.92185,2.6109815735E-05,-0.000314064294798,5.92185,5.92185
5.92195,2.6089694074E-05,-7.7347671322E-05,5.92195,5.92195
5.92205,2.6075927963E-05,-0.000241796777118,5.92205,5.92205
5.92215,2.6062814868E-05,-0.000335526419804,5.92215,5.92215
5.92225,2.6095149224E-05,-0.000383235659683,5.92225,5.92225
5.92235,2.6117795642E-05,-0.000116823903227,5.92235,5.92235
5.92245,2.6097799491E-05,-0.000292039243504,5.92245,5.92245
5.92255,2.6092358894E-05,-0.0004265117459,5.92255,5.92255
5.92265,2.6086599973E-05,-0.000360436562914,5.92265,5.92265
5.92275,2.6072833862E-05,-0.00034706669976,5.92275,5.92275
5.92285,2.6079076633E-05,-0.000200068781851,5.92285,5.92285
5.92295,2.6095141948E-05,-0.000117386844067,5.92295,5.92295
5.92305,2.6064424674E-05,1.2441390936E-05,5.92305,5.92305
5.92315,2.6060746677E-05,-9.4024799182E-05,5.92315,5.92315
5.92325,2.6066090868E-05,9.0197594545E-05,5.92325,5.92325
5.92335,2.6066336432E-05,-1.676116517E-05,5.92335,5.92335
5.92345,2.6056712159E-05,-7.192936755E-05,5.92345,5.92345
5.92355,2.6053674446E-05,0.000134669928229,5.92355,5.92355
5.92365,2.6086663638E-05,-0.000141452561365,5.92365,5.92365
5.92375,2.6072755645E-05,-0.000336793047609,5.92375,5.92375
5.92385,2.6045490813E-05,-0.000294291006867,5.92385,5.92385
5.92395,2.6026429623E-05,-0.000358255172614,5.92395,5.92395
5.92405,2.604065412E-05,-0.000301046296954,5.92405,5.92405
5.92415,2.6038846045E-05,-0.00041173453792,5.92415,5.92415
5.92425,2.6013267416E-05,-0.000286409835098,5.92425,5.92425
5.92435,2.6067229555E-05,-0.000193524596398,5.92435,5.92435
5.92445,2.606324415E-05,-0.000374650815502,5.92445,5.92445
5.92455,2.604466863E-05,-0.000341859500622,5.92455,5.92455
5.92465,2.6038193027E-05,-0.000450225634268,5.92465,5.92465
5.92475,2.6080742828E-05,-0.000188458128832,5.92475,5.92475
5.92485,2.6074310881E-05,-0.000190287682926,5.92485,5.92485
5.92495,2.6029010769E-05,-0.000347207445884,5.92495,5.92495
5.92505,2.6064861231E-05,-0.000497231201734,5.92505,5.92505
5.92515,2.6073361369E-05,-0.000357692217221,5.92515,5.92515
5.92525,2.6056712159E-05,-0.000430804153439,5.92525,5.92525
5.92535,2.6068228181E-05,-0.000465425022412,5.92535,5.92535
5.92545,2.6049878215E-05,-0.000362406863132,5.92545,5.92545
5.92555,2.6084961064E-05,-0.000488224119181,5.92555,5.92555
5.92565,2.6052928661E-05,-0.000313008786179,5.92565,5.92565
5.92575,2.6045821869E-05,-0.000310686649755,5.92575,5.92575
5.92585,2.6059784432E-05,-0.000303438806441,5.92585,5.92585
5.92595,2.605681766E-05,-3.0623585189E-05,5.92595,5.92595
5.92605,2.6053618058E-05,-6.6581429564E-05,5.92605,5.92605
5.92615,2.6056633942E-05,5.5154527217E-05,5.92615,5.92615
5.92625,2.605591726E-05,-0.000315612385748,5.92625,5.92625
5.92635,2.6051642635E-05,-0.000287183880573,5.92635,5.92635
5.92645,2.6058138246E-05,-0.00023025648261,5.92645,5.92645
5.92655,2.6072068067E-05,-0.000176214161911,5.92655,5.92655
5.92665,2.6028637876E-05,-0.000114783244499,5.92665,5.92665
5.92675,2.6053885449E-05,-0.000443540688138,5.92675,5.92675
5.92685,2.6052450266E-05,-0.000141945143696,5.92685,5.92685
5.92695,2.6090376195E-05,-0.000333133939421,5.92695,5.92695
5.92705,2.6069747037E-05,-0.000420811964432,5.92705,5.92705
5.92715,2.6085714126E-05,-0.000427426508395,5.92715,5.92715
5.92725,2.6082030672E-05,-0.000278106454061,5.92725,5.92725
5.92735,2.6059875381E-05,-0.000376269279514,5.92735,5.92735
5.92745,2.6070865715E-05,-0.000298090861179,5.92745,5.92745
5.92755,2.6061794415E-05,-0.000232508245972,5.92755,5.92755
5.92765,2.6075202186E-05,-0.000340522528859,5.92765,5.92765
5.92775,2.6049532607E-05,-0.000246722513111,5.92775,5.92775
5.92785,2.6030036679E-05,-7.5729221862E-05,5.92785,5.92785
5.92795,2.6053554393E-05,-0.000328630383592,5.92795,5.92795
5.92805,2.6042671379E-05,-0.000338341138558,5.92805,5.92805
5.92815,2.6036836061E-05,-0.000372117588995,5.92815,5.92815
5.92825,2.604160909E-05,-0.000165659017512,5.92825,5.92825
5.92835,2.6020827136E-05,-0.000115275812277,5.92835,5.92835
5.92845,2.6020017685E-05,8.696068835E-05,5.92845,5.92845
5.92855,2.6032863389E-05,9.4771494332E-05,5.92855,5.92855
5.92865,2.6082698241E-05,-2.2883146812E-05,5.92865,5.92865
5.92875,2.6070858439E-05,-2.7386673537E-05,5.92875,5.92875
5.92885,2.6043373509E-05,-0.000107113170088,5.92885,5.92885
5.92895,2.6036372219E-05,-0.000250311248237,5.92895,5.92895
5.92905,2.6065605198E-05,-4.934136814E-05,5.92905,5.92905
5.92915,2.6063236874E-05,0.000104622959043,5.92915,5.92915
5.92925,2.6070210879E-05,-0.000375917443307,5.92925,5.92925
5.92935,2.6060270102E-05,-0.000558591738809,5.92935,5.92935
5.92945,2.6076855647E-05,-0.000501031056046,5.92945,5.92945
5.92955,2.6038249416E-05,-0.000350374000845,5.92955,5.92955
5.92965,2.6033720133E-05,-0.000211186867091,5.92965,5.92965
5.92975,2.603968278E-05,-0.00028598762583,5.92975,5.92975
5.92985,2.6082401746E-05,-0.000305409077555,5.92985,5.92985
5.92995,2.6041905585E-05,3.926910722E-06,5.92995,5.92995
5.93005,2.601766937E-05,7.8305471106E-05,5.93005,5.93005
5.93015,2.6063806217E-05,5.4450851167E-05,5.93015,5.93015
5.93025,2.6069788873E-05,-0.000241163463215,5.93025,5.93025
5.93035,2.6040786906E-05,-0.000270577118499,5.93035,5.93035
5.93045,2.6049068765E-05,-5.9966874687E-05,5.93045,5.93045
5.93055,2.6039000659E-05,-3.7449241063E-05,5.93055,5.93055
5.93065,2.6045427148E-05,-0.000244681839831,5.93065,5.93065
5.93075,2.6016459742E-05,-0.000313430995448,5.93075,5.93075
5.93085,2.6019259167E-05,-0.000320889957948,5.93085,5.93085
5.93095,2.6039675504E-05,-8.5228850367E-05,5.93095,5.93095
5.93105,2.6032954338E-05,-3.6745565012E-05,5.93105,5.93105
5.93115,2.6028068532E-05,-0.000209990612348,5.93115,5.93115
5.93125,2.603039502E-05,-8.121789142E-05,5.93125,5.93125
5.93135,2.6042031095E-05,2.7148220397E-05,5.93135,5.93135
5.93145,2.6044013794E-05,0.000158876384376,5.93145,5.93145
5.93155,2.6042536774E-05,8.078599421E-06,5.93155,5.93155
5.93165,2.6064100894E-05,-0.000185713783139,5.93165,5.93165
5.93175,2.6049279768E-05,0.000126999861095,5.93175,5.93175
5.93185,2.6054940463E-05,-0.000164744240465,5.93185,5.93185
5.93195,2.6069303203E-05,-0.000313008786179,5.93195,5.93195
5.93205,2.6084990168E-05,-0.000292813288979,5.93205,5.93205
5.93215,2.6087373044E-05,-0.000160029609106,5.93215,5.93215
5.93225,2.6071835237E-05,-0.000277824990917,5.93225,5.93225
5.93235,2.6084469937E-05,-0.00025319631095,5.93235,5.93235
5.93245,2.6044281185E-05,-0.000431578198913,5.93245,5.93245
5.93255,2.6061352401E-05,-0.000281554472167,5.93255,5.93255
5.93265,2.6058027288E-05,-0.000290702271741,5.93265,5.93265
5.93275,2.6054933187E-05,-0.000235604427871,5.93275,5.93275
5.93285,2.6071968023E-05,-0.000158340786584,5.93285,5.93285
5.93295,2.605710506E-05,-0.000218575456529,5.93295,5.93295
5.93305,2.6053132387E-05,-0.000697497394867,5.93305,5.93305
5.93315,2.6062751203E-05,-0.00034706669976,5.93315,5.93315
5.93325,2.6060395612E-05,-0.000242641181103,5.93325,5.93325
5.93335,2.6046867788E-05,-9.2758178653E-05,5.93335,5.93335
5.93345,2.6082607292E-05,-0.000323282467434,5.93345,5.93345
5.93355,2.6033523682E-05,-0.000240459790803,5.93355,5.93355
5.93365,2.6041721867E-05,-0.00022124942916,5.93365,5.93365
5.93375,2.6041145247E-05,2.6866749977E-05,5.93375,5.93375
5.93385,2.6036259442E-05,-0.000141100725159,5.93385,5.93385
5.93395,2.6062174584E-05,-0.000268677191343,5.93395,5.93395
5.93405,2.6047571737E-05,-5.0467249821E-05,5.93405,5.93405
5.93415,2.6066169085E-05,-0.000255729566561,5.93415,5.93415
5.93425,2.6087211154E-05,-0.000382391241146,5.93425,5.93425
5.93435,2.6050511224E-05,-0.00036881028791,5.93435,5.93435
5.93445,2.6073319532E-05,-0.000315823504934,5.93445,5.93445
5.93455,2.6069508749E-05,-0.000286972761387,5.93455,5.93455
5.93465,2.6051136956E-05,-9.4095164968E-05,5.93465,5.93465
5.93475,2.6042536774E-05,-0.000289506016998,5.93475,5.93475
5.93485,2.6063975383E-05,-9.1984140454E-05,5.93485,5.93485
5.93495,2.6039711884E-05,2.567050069E-05,5.93495,5.93495
5.93505,2.6024574254E-05,-0.000438966817455,5.93505,5.93505
5.93515,2.6031106245E-05,-0.000322508421959,5.93515,5.93515
5.93525,2.603313078E-05,4.2699462938E-05,5.93525,5.93525
5.93535,2.604421752E-05,1.0611833204E-05,5.93535,5.93535
5.93545,2.6034043913E-05,0.000140721531352,5.93545,5.93545
5.93555,2.6056753995E-05,0.00020743002824,5.93555,5.93555
5.93565,2.6064086342E-05,0.000150713734911,5.93565,5.93565
5.93575,2.6020194127E-05,0.000327758636558,5.93575,5.93575
5.93585,2.6019983125E-05,0.000110885674076,5.93585,5.93585
5.93595,2.6040666853E-05,-1.5353813069E-05,5.93595,5.93595
5.93605,2.6021627491E-05,-0.000251577876043,5.93605,5.93605
5.93615,2.5993582312E-05,-0.000350725837052,5.93615,5.93615
5.93625,2.603631583E-05,-0.000440514879301,5.93625,5.93625
5.93635,2.6053203328E-05,-0.000312656949973,5.93635,5.93635
5.93645,2.6039464501E-05,-0.000377184042009,5.93645,5.93645
5.93655,2.6044843253E-05,-0.000389639113564,5.93655,5.93655
5.93665,2.6061647077E-05,-0.00024573734845,5.93665,5.93665
5.93675,2.6027815693E-05,-0.000199857677217,5.93675,5.93675
5.93685,2.5989047572E-05,-0.00028957639006,5.93685,5.93685
5.93695,2.6050418455E-05,-0.00025833316613,5.93695,5.93695
5.93705,2.6017774871E-05,-0.000242711554165,5.93705,5.93705
5.93715,2.603502071E-05,-0.000323986139847,5.93715,5.93715
5.93725,2.6030029403E-05,-0.000153837259859,5.93725,5.93725
5.93735,2.6011792215E-05,8.0557234469E-05,5.93735,5.93735
5.93745,2.597839557E-05,-6.3977829996E-05,5.93745,5.93745
5.93755,2.6005393011E-05,-0.000122031102364,5.93755,5.93755
5.93765,2.6020481528E-05,-0.000148278224515,5.93765,5.93765
5.93775,2.6030986191E-05,-0.000158551891218,5.93775,5.93775
5.93785,2.6037911084E-05,-1.5353813069E-05,5.93785,5.93785
5.93795,2.6049505323E-05,-0.000158762995852,5.93795,5.93795
5.93805,2.6042931495E-05,-1.4509401808E-05,5.93805,5.93805
5.93815,2.6050398446E-05,-3.6464094592E-05,5.93815,5.93815
5.93825,2.6029172659E-05,-0.000389639113564,5.93825,5.93825
5.93835,2.6010293368E-05,-0.0001618591632,5.93835,5.93835
5.93845,2.6061401513E-05,-0.000166573794559,5.93845,5.93845
5.93855,2.6061843528E-05,-8.7621345301E-05,5.93855,5.93855
5.93865,2.6025683837E-05,-6.9818343036E-05,5.93865,5.93865
5.93875,2.6052528483E-05,-3.8293652324E-05,5.93875,5.93875
5.93885,2.6027084459E-05,2.2433590857E-05,5.93885,5.93885
5.93895,2.6021634767E-05,1.4482051483E-05,5.93895,5.93895
5.93905,2.6024643375E-05,-3.8504756958E-05,5.93905,5.93905
5.93915,2.6026613341E-05,-2.6260791856E-05,5.93915,5.93915
5.93925,2.6034986149E-05,8.3371938672E-05,5.93925,5.93925
5.93935,2.6052057365E-05,-0.000130334476125,5.93935,5.93935
5.93945,2.6039486329E-05,3.3622040064E-05,5.93945,5.93945
5.93955,2.6072777473E-05,0.000161198506248,5.93955,5.93955
5.93965,2.6041623642E-05,8.3231199824E-05,5.93965,5.93965
5.93975,2.6039549994E-05,-0.000154681678396,5.93975,5.93975
5.93985,2.6031724701E-05,-0.000169669976458,5.93985,5.93985
5.93995,2.6026422347E-05,-0.000267199473456,5.93995,5.93995
5.94005,2.5999810532E-05,-0.000335385702783,5.94005,5.94005
5.94015,2.6021978556E-05,-0.000561054621357,5.94015,5.94015
5.94025,2.6017261916E-05,-0.00034164841054,5.94025,5.94025
5.94035,2.6009640351E-05,-0.00048013185733,5.94035,5.94035
5.94045,2.6021558369E-05,-0.0004967385903,5.94045,5.94045
5.94055,2.601966662E-05,-0.000643525447231,5.94055,5.94055
