Device ID,
Remarks,LTD_512_A4_229
Time,MeasResult1_value,MeasResult2_value,MeasResult1_time,MeasResult2_time
6.24975,2.0381023205E-05,-0.000822503876407,6.24975,6.24975
6.24985,2.0431749363E-05,-0.000881401530933,6.24985,6.24985
6.24995,2.0478772058E-05,-0.000925240572542,6.24995,6.24995
6.25005,4.9444421165E-05,7.48981428146362,6.25005,6.25005
6.25015,0.000101488476503,9.99462413787842,6.25015,6.25015
6.25025,0.000101951118268,9.99455738067627,6.25025,6.25025
6.25035,0.000102025194792,9.99470615386963,6.25035,6.25035
6.25045,0.000102058387711,9.99465465545654,6.25045,6.25045
6.25055,0.000102087833511,9.99460887908936,6.25055,6.25055
6.25065,0.000102095669718,9.99468994140625,6.25065,6.25065
6.25075,0.000102108540887,9.99461460113525,6.25075,6.25075
6.25085,0.000102082143712,9.99460792541504,6.25085,6.25085
6.25095,0.000102097073977,9.99445819854736,6.25095,6.25095
6.25105,9.0416804596E-05,2.51352286338806,6.25105,6.25105
6.25115,2.1780859242E-05,-0.000980338430963,6.25115,6.25115
6.25125,2.0419109205E-05,-0.000838688400108,6.25125,6.25125
6.25135,2.0240777303E-05,-0.000780705478974,6.25135,6.25135
6.25145,2.0210594812E-05,-0.000585013185628,6.25145,6.25145
6.25155,2.0235125703E-05,-0.000815396721009,6.25155,6.25155
6.25165,2.0280347599E-05,-0.001056827954017,6.25165,6.25165
6.25175,2.033200326E-05,-0.001004615216516,6.25175,6.25175
6.25185,2.0371699065E-05,-0.000899556383956,6.25185,6.25185
6.25195,2.0403000235E-05,-0.000951980240643,6.25195,6.25195
6.25205,4.9228568969E-05,7.46950244903565,6.25205,6.25205
6.25215,0.000101489582448,9.99406147003174,6.25215,6.25215
6.25225,0.000101939484011,9.9942684173584,6.25225,6.25225
6.25235,0.000102036734461,9.99411964416504,6.25235,6.25235
6.25245,0.000102061385405,9.9942684173584,6.25245,6.25245
6.25255,0.000102101235825,9.99423599243164,6.25255,6.25255
6.25265,0.00010208767344,9.99424266815186,6.25265,6.25265
6.25275,0.000102076774056,9.99400615692139,6.25275,6.25275
6.25285,0.000102074322058,9.99435710906982,6.25285,6.25285
6.25295,0.000102095887996,9.99438953399658,6.25295,6.25295
6.25305,9.0494671895E-05,2.53360629081726,6.25305,6.25305
6.25315,2.1759000447E-05,-0.001013833330944,6.25315,6.25315
6.25325,2.0368514015E-05,-0.00100475596264,6.25325,6.25325
6.25335,2.0190485884E-05,-0.000826162984595,6.25335,6.25335
6.25345,2.017667066E-05,-0.000681346456986,6.25345,6.25345
6.25355,2.0202467567E-05,-0.00104212120641,6.25355,6.25355
6.25365,2.022906483E-05,-0.001068297890015,6.25365,6.25365
6.25375,2.0263762053E-05,-0.000967179657891,6.25375,6.25375
6.25385,2.0289669919E-05,-0.001022559008561,6.25385,6.25385
6.25395,2.0339237381E-05,-0.000806319294497,6.25395,6.25395
6.25405,4.9041398597E-05,7.44948101043701,6.25405,6.25405
6.25415,0.000101470148365,9.99425792694092,6.25415,6.25415
6.25425,0.000101963800262,9.99428272247314,6.25425,6.25425
6.25435,0.00010202419071,9.99428462982178,6.25435,6.25435
6.25445,0.000102052981674,9.99438571929932,6.25445,6.25445
6.25455,0.000102056437754,9.99428558349609,6.25455,6.25455
6.25465,0.00010204478167,9.9944543838501,6.25465,6.25465
6.25475,0.000102040939964,9.99409294128418,6.25475,6.25475
6.25485,0.000102061872894,9.99406147003174,6.25485,6.25485
6.25495,0.000102052777947,9.99403476715088,6.25495,6.25495
6.25505,9.0574787464E-05,2.55342102050781,6.25505,6.25505
6.25515,2.1713054593E-05,-0.00119242630899,6.25515,6.25515
6.25525,2.0326449885E-05,-0.001258360804059,6.25525,6.25525
6.25535,2.0174518795E-05,-0.001436109421775,6.25535,6.25535
6.25545,2.0120389308E-05,-0.001079978886992,6.25545,6.25545
6.25555,2.017731822E-05,-0.001089056371711,6.25555,6.25555
6.25565,2.0234549083E-05,-0.000923551735468,6.25565,6.25565
6.25575,2.0252758986E-05,-0.001089619239792,6.25575,6.25575
6.25585,2.0269702873E-05,-0.000760439608712,6.25585,6.25585
6.25595,2.0345270968E-05,-0.001070197788067,6.25595,6.25595
6.25605,4.8902882554E-05,7.42967557907104,6.25605,6.25605
